date,model,dataset,params,mean_objective,std_objective,mean_time,std_time,worst_case,type,version
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 270, 'metric': 'auc_mu', 'lambda_l1': 0.0040628814256175975, 'lambda_l2': 3.4553163491124636e-05, 'num_leaves': 225, 'feature_fraction': 0.41895732474649283, 'bagging_fraction': 0.9116997795343679, 'bagging_freq': 6, 'min_data_in_leaf': 807}",-2.1987452094842155,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 304, 'metric': 'auc_mu', 'lambda_l1': 4.91228370559717e-06, 'lambda_l2': 0.02024034492482956, 'num_leaves': 244, 'feature_fraction': 0.5981370973075864, 'bagging_fraction': 0.7727852416346144, 'bagging_freq': 2, 'min_data_in_leaf': 495}",-2.1987549195435014,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 352, 'metric': 'auc_mu', 'lambda_l1': 0.03712153153028082, 'lambda_l2': 1.506215180646391e-08, 'num_leaves': 218, 'feature_fraction': 0.4849355255703908, 'bagging_fraction': 0.8225962196357336, 'bagging_freq': 4, 'min_data_in_leaf': 608}",-2.1993920211431166,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 404, 'metric': 'auc_mu', 'lambda_l1': 0.015022275592805607, 'lambda_l2': 1.9868167298825144e-08, 'num_leaves': 207, 'feature_fraction': 0.5229444406887583, 'bagging_fraction': 0.6796244748000341, 'bagging_freq': 4, 'min_data_in_leaf': 617}",-2.199211423256913,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 376, 'metric': 'auc_mu', 'lambda_l1': 0.02161905350580582, 'lambda_l2': 7.806325999513878e-08, 'num_leaves': 183, 'feature_fraction': 0.5683160611666824, 'bagging_fraction': 0.832716315279492, 'bagging_freq': 4, 'min_data_in_leaf': 690}",-2.1994985748478486,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 333, 'metric': 'auc_mu', 'lambda_l1': 0.0038083668622276683, 'lambda_l2': 0.2490946372740085, 'num_leaves': 234, 'feature_fraction': 0.46324313875078593, 'bagging_fraction': 0.868479261678675, 'bagging_freq': 5, 'min_data_in_leaf': 189}",-2.199734535152246,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 313, 'metric': 'auc_mu', 'lambda_l1': 2.0521130552492113e-06, 'lambda_l2': 1.4523953281611799, 'num_leaves': 195, 'feature_fraction': 0.49296176994535484, 'bagging_fraction': 0.9579202440157875, 'bagging_freq': 3, 'min_data_in_leaf': 573}",-2.199191365218124,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 286, 'metric': 'auc_mu', 'lambda_l1': 0.11206743966085468, 'lambda_l2': 2.3205210490957564e-07, 'num_leaves': 219, 'feature_fraction': 0.5453881264907402, 'bagging_fraction': 0.6098241982371744, 'bagging_freq': 4, 'min_data_in_leaf': 112}",-2.2010179158944285,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 357, 'metric': 'multi_logloss', 'lambda_l1': 0.5010972114058259, 'lambda_l2': 3.317738909978706e-08, 'num_leaves': 148, 'feature_fraction': 0.6099543442053732, 'bagging_fraction': 0.8351104138536487, 'bagging_freq': 5, 'min_data_in_leaf': 743}",-2.199764753893435,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 386, 'metric': 'multi_error', 'lambda_l1': 0.03878432637523444, 'lambda_l2': 0.6739451038827705, 'num_leaves': 188, 'feature_fraction': 0.5212573021702267, 'bagging_fraction': 0.7981225004486708, 'bagging_freq': 3, 'min_data_in_leaf': 264}",-2.1992384476163878,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 278, 'metric': 'auc_mu', 'lambda_l1': 5.337082960219191, 'lambda_l2': 1.0638475161484297e-06, 'num_leaves': 168, 'feature_fraction': 0.5630140635467855, 'bagging_fraction': 0.720266068443762, 'bagging_freq': 2, 'min_data_in_leaf': 29}",-2.1998986651343815,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 324, 'metric': 'auc_mu', 'lambda_l1': 9.363744983113873e-05, 'lambda_l2': 4.047700113370681, 'num_leaves': 201, 'feature_fraction': 0.7277662258038772, 'bagging_fraction': 0.5497398772449732, 'bagging_freq': 3, 'min_data_in_leaf': 190}",-2.199848688495661,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 298, 'metric': 'multi_error', 'lambda_l1': 3.808784972843919e-05, 'lambda_l2': 0.0014338909742891226, 'num_leaves': 87, 'feature_fraction': 0.43561890473429016, 'bagging_fraction': 0.9563196345604389, 'bagging_freq': 4, 'min_data_in_leaf': 653}",-2.1987397856415507,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 250, 'metric': 'multi_error', 'lambda_l1': 0.00032990848950647313, 'lambda_l2': 0.003268559706318787, 'num_leaves': 78, 'feature_fraction': 0.4017544171629891, 'bagging_fraction': 0.860535061607876, 'bagging_freq': 4, 'min_data_in_leaf': 685}",-2.198971173266451,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 225, 'metric': 'multi_error', 'lambda_l1': 9.901530051979753e-06, 'lambda_l2': 0.00066013924080475, 'num_leaves': 104, 'feature_fraction': 0.6622445078280824, 'bagging_fraction': 0.8885202957382953, 'bagging_freq': 3, 'min_data_in_leaf': 633}",-2.198876170062517,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 229, 'metric': 'auc_mu', 'lambda_l1': 2.0930443166641458e-06, 'lambda_l2': 0.00016737327620892301, 'num_leaves': 211, 'feature_fraction': 0.4723576324474289, 'bagging_fraction': 0.41353914888807336, 'bagging_freq': 5, 'min_data_in_leaf': 592}",-2.1996601025957654,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 314, 'metric': 'multi_error', 'lambda_l1': 0.15904169637761056, 'lambda_l2': 0.00043446765702363527, 'num_leaves': 128, 'feature_fraction': 0.5099507262734051, 'bagging_fraction': 0.888872856903125, 'bagging_freq': 2, 'min_data_in_leaf': 735}",-2.1988099490415958,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 259, 'metric': 'auc_mu', 'lambda_l1': 3.867411269420582e-07, 'lambda_l2': 5.2093575284521156e-05, 'num_leaves': 67, 'feature_fraction': 0.5425152720791785, 'bagging_fraction': 0.9378946199487813, 'bagging_freq': 1, 'min_data_in_leaf': 564}",-2.1988730819018087,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 207, 'metric': 'multi_logloss', 'lambda_l1': 3.242323977469095, 'lambda_l2': 0.0013129886578605533, 'num_leaves': 224, 'feature_fraction': 0.4189205230227438, 'bagging_fraction': 0.7545882714000895, 'bagging_freq': 3, 'min_data_in_leaf': 407}",-2.199737080106406,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 284, 'metric': 'multi_error', 'lambda_l1': 0.00010793808148678761, 'lambda_l2': 2.6558273361010625e-05, 'num_leaves': 97, 'feature_fraction': 0.44120349686413135, 'bagging_fraction': 0.9740046587667889, 'bagging_freq': 3, 'min_data_in_leaf': 525}",-2.1996354786837466,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 300, 'metric': 'multi_error', 'lambda_l1': 1.2865713456572107e-05, 'lambda_l2': 2.1996958689706482e-06, 'num_leaves': 121, 'feature_fraction': 0.5773675955651655, 'bagging_fraction': 0.9442092206333527, 'bagging_freq': 2, 'min_data_in_leaf': 659}",-2.198616579538294,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 335, 'metric': 'multi_error', 'lambda_l1': 2.157036250547263e-05, 'lambda_l2': 1.0282656641720181e-08, 'num_leaves': 94, 'feature_fraction': 0.606280089671819, 'bagging_fraction': 0.9169045914083039, 'bagging_freq': 2, 'min_data_in_leaf': 628}",-2.1989993662148826,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 262, 'metric': 'auc_mu', 'lambda_l1': 3.999531148419225e-05, 'lambda_l2': 4.734733291135855e-06, 'num_leaves': 129, 'feature_fraction': 0.5517806748476117, 'bagging_fraction': 0.787464866368591, 'bagging_freq': 1, 'min_data_in_leaf': 723}",-2.1988240362678972,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 376, 'metric': 'auc_mu', 'lambda_l1': 0.0006970809554855908, 'lambda_l2': 1.3312133850405332e-05, 'num_leaves': 137, 'feature_fraction': 0.6188711688599308, 'bagging_fraction': 0.8896640846136095, 'bagging_freq': 2, 'min_data_in_leaf': 684}",-2.199321309787442,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 292, 'metric': 'multi_logloss', 'lambda_l1': 3.003185075646731e-06, 'lambda_l2': 5.727188247945862e-07, 'num_leaves': 238, 'feature_fraction': 0.6474203736755136, 'bagging_fraction': 0.9977254120507516, 'bagging_freq': 5, 'min_data_in_leaf': 480}",-2.1992564811589324,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 273, 'metric': 'multi_error', 'lambda_l1': 0.00048349871905666096, 'lambda_l2': 9.88956561885738e-05, 'num_leaves': 118, 'feature_fraction': 0.4786299195319087, 'bagging_fraction': 0.9739452907357449, 'bagging_freq': 3, 'min_data_in_leaf': 602}",-2.1990001274061823,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 253, 'metric': 'multi_error', 'lambda_l1': 0.0014774025193238951, 'lambda_l2': 2.0379767978146367e-05, 'num_leaves': 93, 'feature_fraction': 0.5038978546479367, 'bagging_fraction': 0.923134161007881, 'bagging_freq': 2, 'min_data_in_leaf': 564}",-2.1991392440224344,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 332, 'metric': 'multi_error', 'lambda_l1': 2.652826912495729e-05, 'lambda_l2': 1.4348307184913114e-07, 'num_leaves': 161, 'feature_fraction': 0.5195902721855188, 'bagging_fraction': 0.947576735854958, 'bagging_freq': 3, 'min_data_in_leaf': 451}",-2.199097349636287,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 236, 'metric': 'auc_mu', 'lambda_l1': 0.00016288902181356944, 'lambda_l2': 0.00030553384161386484, 'num_leaves': 229, 'feature_fraction': 0.5816585642210266, 'bagging_fraction': 0.7693114994409492, 'bagging_freq': 4, 'min_data_in_leaf': 650}",-2.199491464318904,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 419, 'metric': 'auc_mu', 'lambda_l1': 8.412506943896294e-06, 'lambda_l2': 0.20296508045879305, 'num_leaves': 175, 'feature_fraction': 0.5534044522291555, 'bagging_fraction': 0.8033307827125779, 'bagging_freq': 2, 'min_data_in_leaf': 501}",-2.198782424028625,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 282, 'metric': 'multi_error', 'lambda_l1': 0.021007141656816223, 'lambda_l2': 0.11364129842830097, 'num_leaves': 215, 'feature_fraction': 0.41670541438258085, 'bagging_fraction': 0.45819864537227933, 'bagging_freq': 3, 'min_data_in_leaf': 391}",-2.1989123582106194,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 319, 'metric': 'auc_mu', 'lambda_l1': 0.06582895749585357, 'lambda_l2': 5.198388981129415e-08, 'num_leaves': 201, 'feature_fraction': 0.4454907097316617, 'bagging_fraction': 0.8659262920792806, 'bagging_freq': 4, 'min_data_in_leaf': 107}",-2.1999014178071916,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 356, 'metric': 'multi_logloss', 'lambda_l1': 5.900137814294066e-05, 'lambda_l2': 8.312132865333377e-06, 'num_leaves': 126, 'feature_fraction': 0.8666151289112378, 'bagging_fraction': 0.6254006436198757, 'bagging_freq': 2, 'min_data_in_leaf': 675}",-2.199400291384359,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 267, 'metric': 'auc_mu', 'lambda_l1': 0.2539491603982976, 'lambda_l2': 4.020042731677934e-06, 'num_leaves': 140, 'feature_fraction': 0.9949211379391066, 'bagging_fraction': 0.8253173804345789, 'bagging_freq': 3, 'min_data_in_leaf': 545}",-2.1991490688821527,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 325, 'metric': 'auc_mu', 'lambda_l1': 0.005727653620635723, 'lambda_l2': 0.0008752117700679926, 'num_leaves': 245, 'feature_fraction': 0.6261182841703112, 'bagging_fraction': 0.8403507530806331, 'bagging_freq': 3, 'min_data_in_leaf': 823}",-2.1988012657243328,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 295, 'metric': 'auc_mu', 'lambda_l1': 0.03782815760142045, 'lambda_l2': 0.00046441526436000007, 'num_leaves': 252, 'feature_fraction': 0.652062008821409, 'bagging_fraction': 0.8725326112152634, 'bagging_freq': 3, 'min_data_in_leaf': 870}",-2.1992919077905357,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 305, 'metric': 'auc_mu', 'lambda_l1': 4.69523489994249e-08, 'lambda_l2': 0.0027601258682209318, 'num_leaves': 100, 'feature_fraction': 0.6014396148515864, 'bagging_fraction': 0.8466469145633885, 'bagging_freq': 4, 'min_data_in_leaf': 750}",-2.199486605966711,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 317, 'metric': 'auc_mu', 'lambda_l1': 0.002060412068447171, 'lambda_l2': 2.068645763155949e-08, 'num_leaves': 191, 'feature_fraction': 0.5305020713920559, 'bagging_fraction': 0.9287307918470358, 'bagging_freq': 4, 'min_data_in_leaf': 800}",-2.198708970729772,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 396, 'metric': 'auc_mu', 'lambda_l1': 0.015374105118127649, 'lambda_l2': 0.005164886936567768, 'num_leaves': 113, 'feature_fraction': 0.5695645338470899, 'bagging_fraction': 0.826607242542236, 'bagging_freq': 3, 'min_data_in_leaf': 617}",-2.1985078122725756,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 366, 'metric': 'multi_error', 'lambda_l1': 0.1089289606053209, 'lambda_l2': 0.00015691454891781235, 'num_leaves': 197, 'feature_fraction': 0.7101115604566408, 'bagging_fraction': 0.7359702630812488, 'bagging_freq': 4, 'min_data_in_leaf': 2}",-2.2068692668223755,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 290, 'metric': 'auc_mu', 'lambda_l1': 0.0009394909563100189, 'lambda_l2': 0.013742898070109453, 'num_leaves': 232, 'feature_fraction': 0.665380125307829, 'bagging_fraction': 0.967261016899937, 'bagging_freq': 2, 'min_data_in_leaf': 578}",-2.1994425930918617,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 329, 'metric': 'multi_logloss', 'lambda_l1': 1.5807804752159805e-05, 'lambda_l2': 0.5172022589084079, 'num_leaves': 154, 'feature_fraction': 0.48897197799411035, 'bagging_fraction': 0.9033196814331547, 'bagging_freq': 3, 'min_data_in_leaf': 157}",-2.199244769340736,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 347, 'metric': 'multi_error', 'lambda_l1': 1.1235886748154987e-06, 'lambda_l2': 4.997730860873643e-07, 'num_leaves': 112, 'feature_fraction': 0.6851074179262078, 'bagging_fraction': 0.851923851086331, 'bagging_freq': 4, 'min_data_in_leaf': 912}",-2.1984935944641504,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 346, 'metric': 'multi_error', 'lambda_l1': 5.703314853726483e-06, 'lambda_l2': 2.5248231820644034e-07, 'num_leaves': 107, 'feature_fraction': 0.6173635365303352, 'bagging_fraction': 0.8777041683378728, 'bagging_freq': 4, 'min_data_in_leaf': 891}",-2.198996749375884,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 336, 'metric': 'multi_error', 'lambda_l1': 7.062075575589252e-05, 'lambda_l2': 0.0008830559600340195, 'num_leaves': 82, 'feature_fraction': 0.6754245245473762, 'bagging_fraction': 0.8547842642706396, 'bagging_freq': 4, 'min_data_in_leaf': 321}",-2.1992667474035494,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 381, 'metric': 'multi_error', 'lambda_l1': 2.581105233513937e-06, 'lambda_l2': 9.420959428787055e-07, 'num_leaves': 115, 'feature_fraction': 0.6437600555338067, 'bagging_fraction': 0.782847895051202, 'bagging_freq': 4, 'min_data_in_leaf': 854}",-2.199263837053714,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 321, 'metric': 'auc_mu', 'lambda_l1': 3.5225588995426016e-05, 'lambda_l2': 1.5291194927855105e-06, 'num_leaves': 90, 'feature_fraction': 0.4278185401328449, 'bagging_fraction': 0.6778461721785454, 'bagging_freq': 1, 'min_data_in_leaf': 706}",-2.198911628310768,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 301, 'metric': 'multi_error', 'lambda_l1': 1.339338407363218e-05, 'lambda_l2': 0.29622859647558925, 'num_leaves': 131, 'feature_fraction': 0.5940779996629665, 'bagging_fraction': 0.8908042625616793, 'bagging_freq': 4, 'min_data_in_leaf': 673}",-2.198813081728611,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 372, 'metric': 'auc_mu', 'lambda_l1': 0.024704526230954746, 'lambda_l2': 0.0002493523356118793, 'num_leaves': 99, 'feature_fraction': 0.9699433016967665, 'bagging_fraction': 0.8622568100321617, 'bagging_freq': 2, 'min_data_in_leaf': 789}",-2.1988998465980583,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 255, 'metric': 'auc_mu', 'lambda_l1': 1.3419518018105294e-06, 'lambda_l2': 7.028162531765702e-05, 'num_leaves': 147, 'feature_fraction': 0.6313524158629804, 'bagging_fraction': 0.8167793994384065, 'bagging_freq': 3, 'min_data_in_leaf': 840}",-2.1989683992451075,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 313, 'metric': 'multi_error', 'lambda_l1': 4.903445335835498e-05, 'lambda_l2': 2.02471796042217e-06, 'num_leaves': 105, 'feature_fraction': 0.4607433835420496, 'bagging_fraction': 0.8790265357401477, 'bagging_freq': 4, 'min_data_in_leaf': 49}",-2.1991829065958166,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 308, 'metric': 'multi_error', 'lambda_l1': 2.7378221560240655e-05, 'lambda_l2': 0.032799515101261854, 'num_leaves': 117, 'feature_fraction': 0.47658154590835017, 'bagging_fraction': 0.9063408376974296, 'bagging_freq': 4, 'min_data_in_leaf': 63}",-2.1995587867768416,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 349, 'metric': 'multi_error', 'lambda_l1': 0.00022098031368057155, 'lambda_l2': 6.406850091054396e-06, 'num_leaves': 134, 'feature_fraction': 0.4561147021154874, 'bagging_fraction': 0.9520049825213972, 'bagging_freq': 4, 'min_data_in_leaf': 89}",-2.2007136846864723,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 285, 'metric': 'multi_error', 'lambda_l1': 9.977577520232076e-06, 'lambda_l2': 1.778613752532691e-06, 'num_leaves': 108, 'feature_fraction': 0.511646450744798, 'bagging_fraction': 0.9285373295789239, 'bagging_freq': 5, 'min_data_in_leaf': 998}",-2.1994885287778114,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 328, 'metric': 'multi_error', 'lambda_l1': 0.6340236450169856, 'lambda_l2': 1.3711626483260617, 'num_leaves': 239, 'feature_fraction': 0.614214711593941, 'bagging_fraction': 0.896643039622945, 'bagging_freq': 4, 'min_data_in_leaf': 138}",-2.2003139767094466,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 362, 'metric': 'multi_error', 'lambda_l1': 0.053452340027579134, 'lambda_l2': 2.6866923086878654e-06, 'num_leaves': 249, 'feature_fraction': 0.4968190508540444, 'bagging_fraction': 0.98298031956212, 'bagging_freq': 4, 'min_data_in_leaf': 33}",-2.201832059824715,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 270, 'metric': 'multi_logloss', 'lambda_l1': 9.95237111737218, 'lambda_l2': 8.234363602818634e-07, 'num_leaves': 178, 'feature_fraction': 0.4510380793120005, 'bagging_fraction': 0.7926888923661536, 'bagging_freq': 2, 'min_data_in_leaf': 98}",-2.1989143501896367,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 297, 'metric': 'multi_error', 'lambda_l1': 3.885299692847206e-06, 'lambda_l2': 3.0472855678358314e-07, 'num_leaves': 209, 'feature_fraction': 0.42655924512585935, 'bagging_fraction': 0.8590445421867416, 'bagging_freq': 4, 'min_data_in_leaf': 593}",-2.1996985189146003,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 234, 'metric': 'auc_mu', 'lambda_l1': 2.10663029833929e-05, 'lambda_l2': 0.14338399239290053, 'num_leaves': 220, 'feature_fraction': 0.4054558261994228, 'bagging_fraction': 0.8324618118575803, 'bagging_freq': 3, 'min_data_in_leaf': 721}",-2.198884372612089,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 265, 'metric': 'auc_mu', 'lambda_l1': 7.535979370499532e-05, 'lambda_l2': 0.05696429148963413, 'num_leaves': 227, 'feature_fraction': 0.7272942186631294, 'bagging_fraction': 0.8444365512292422, 'bagging_freq': 3, 'min_data_in_leaf': 694}",-2.198975195982345,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 204, 'metric': 'auc_mu', 'lambda_l1': 0.15044847331865246, 'lambda_l2': 0.08950432754332699, 'num_leaves': 205, 'feature_fraction': 0.8168036499612157, 'bagging_fraction': 0.8103289589935898, 'bagging_freq': 2, 'min_data_in_leaf': 760}",-2.199605545048571,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 231, 'metric': 'auc_mu', 'lambda_l1': 0.011878778848229089, 'lambda_l2': 0.025729420656167016, 'num_leaves': 213, 'feature_fraction': 0.9096364844416742, 'bagging_fraction': 0.771683926243484, 'bagging_freq': 2, 'min_data_in_leaf': 738}",-2.1987213908340055,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 261, 'metric': 'auc_mu', 'lambda_l1': 0.22106838623972705, 'lambda_l2': 0.07795691045919478, 'num_leaves': 202, 'feature_fraction': 0.7596004549752684, 'bagging_fraction': 0.80149335874835, 'bagging_freq': 2, 'min_data_in_leaf': 815}",-2.199158834016683,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 250, 'metric': 'auc_mu', 'lambda_l1': 0.09018440543566766, 'lambda_l2': 0.43968328802630974, 'num_leaves': 190, 'feature_fraction': 0.9239607730567884, 'bagging_fraction': 0.8192786432807172, 'bagging_freq': 1, 'min_data_in_leaf': 776}",-2.198957640238879,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 220, 'metric': 'auc_mu', 'lambda_l1': 0.37407425323499294, 'lambda_l2': 0.2293640891792712, 'num_leaves': 196, 'feature_fraction': 0.8424922634307969, 'bagging_fraction': 0.7531090347685524, 'bagging_freq': 3, 'min_data_in_leaf': 661}",-2.199773146350441,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 246, 'metric': 'auc_mu', 'lambda_l1': 2.071594955719764, 'lambda_l2': 0.12965630915185639, 'num_leaves': 215, 'feature_fraction': 0.7795961447237421, 'bagging_fraction': 0.999770066287542, 'bagging_freq': 2, 'min_data_in_leaf': 728}",-2.199311778514006,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 246, 'metric': 'auc_mu', 'lambda_l1': 3.37752292042713e-05, 'lambda_l2': 0.05384965074151472, 'num_leaves': 224, 'feature_fraction': 0.8003708041487382, 'bagging_fraction': 0.8301776760437762, 'bagging_freq': 3, 'min_data_in_leaf': 684}",-2.1996161415162288,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 272, 'metric': 'auc_mu', 'lambda_l1': 0.030889799967120844, 'lambda_l2': 0.8102088483885148, 'num_leaves': 207, 'feature_fraction': 0.5875700614306684, 'bagging_fraction': 0.7919720652841336, 'bagging_freq': 4, 'min_data_in_leaf': 766}",-2.199098984133485,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 282, 'metric': 'auc_mu', 'lambda_l1': 0.0004376167773060103, 'lambda_l2': 0.015940185490815856, 'num_leaves': 202, 'feature_fraction': 0.8868566287466653, 'bagging_fraction': 0.5562267965474886, 'bagging_freq': 2, 'min_data_in_leaf': 707}",-2.1986374897746073,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 240, 'metric': 'auc_mu', 'lambda_l1': 7.614916779035624e-06, 'lambda_l2': 0.007177505826469936, 'num_leaves': 232, 'feature_fraction': 0.7250788120352377, 'bagging_fraction': 0.8497593367250494, 'bagging_freq': 4, 'min_data_in_leaf': 624}",-2.199342446895717,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 258, 'metric': 'auc_mu', 'lambda_l1': 0.005112226774933192, 'lambda_l2': 0.0039288245989837906, 'num_leaves': 216, 'feature_fraction': 0.6776251214251764, 'bagging_fraction': 0.822148905063256, 'bagging_freq': 3, 'min_data_in_leaf': 672}",-2.1992287772706263,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 290, 'metric': 'auc_mu', 'lambda_l1': 1.6630275550870524e-05, 'lambda_l2': 0.16739061103075534, 'num_leaves': 199, 'feature_fraction': 0.695603298600334, 'bagging_fraction': 0.8366780736340707, 'bagging_freq': 3, 'min_data_in_leaf': 785}",-2.1989384937294414,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 226, 'metric': 'auc_mu', 'lambda_l1': 0.00020901829891504666, 'lambda_l2': 0.027089704874979335, 'num_leaves': 185, 'feature_fraction': 0.8322365270120686, 'bagging_fraction': 0.8680500882784108, 'bagging_freq': 4, 'min_data_in_leaf': 891}",-2.198594423318245,,,,,Hyper Parameter,1
05 Jun 21,LGBMClassifier,RFT,"{'num_iterations': 361, 'metric': 'multi_logloss', 'lambda_l1': 0.00271439296648093, 'lambda_l2': 1.3319768485030362e-08, 'num_leaves': 222, 'feature_fraction': 0.7893280740326734, 'bagging_fraction': 0.8118460943190425, 'bagging_freq': 2, 'min_data_in_leaf': 750}",-2.198816562758995,,,,,Hyper Parameter,1
